tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
194,55:29.9,58:44.6,3276,Marin Light Rail,40.71458404,-74.04281706,3214,Essex Light Rail,40.7127742,-74.0364857,43352,Subscriber,1981,1
367,55:45.0,01:52.4,3207,Oakland Ave,40.7376037,-74.0524783,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,43563,Customer,1969,0
586,12:47.6,22:34.2,3268,Lafayette Park,40.71346383,-74.06285852,3276,Marin Light Rail,40.71458404,-74.04281706,44872,Customer,1969,0
483,41:36.9,49:40.8,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,44937,Subscriber,1992,2
346,57:57.4,03:43.7,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,44185,Customer,1969,0
816,58:38.3,12:14.4,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,45255,Customer,1969,0
730,01:48.2,13:58.8,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,46929,Subscriber,1979,1
581,34:23.3,44:04.3,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,48163,Customer,1969,0
2265,56:48.2,34:34.1,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,44920,Customer,1969,0
278,00:25.8,05:04.5,3213,Van Vorst Park,40.71848892,-74.04772663,3273,Manila & 1st,40.72165072,-74.04288411,42473,Subscriber,1977,1
472,02:44.6,10:37.5,3209,Brunswick St,40.7241765,-74.0506564,3273,Manila & 1st,40.72165072,-74.04288411,44895,Customer,1969,0
332,19:57.4,25:29.7,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,35664,Subscriber,1996,1
353,21:22.8,27:16.0,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,42117,Customer,1969,0
350,24:42.5,30:32.7,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,29095,Subscriber,1987,1
9113,59:02.3,30:55.6,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,46926,Customer,1992,2
247,01:25.8,05:33.0,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,44872,Customer,1969,0
307,11:15.9,16:23.7,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,42596,Customer,1969,0
252,37:10.8,41:23.5,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,28639,Customer,1969,0
793,38:17.7,51:31.2,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3273,Manila & 1st,40.72165072,-74.04288411,40975,Customer,1969,0
448,41:15.1,48:43.2,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458404,-74.04281706,30850,Customer,1969,0
635,19:05.3,29:41.3,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,42191,Subscriber,1990,2
350388,24:44.3,44:32.7,3207,Oakland Ave,40.7376037,-74.0524783,3211,Newark Ave,40.72152515,-74.04630454,37747,Customer,1969,0
855,26:05.0,40:20.2,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,44872,Customer,1969,0
1085,35:34.3,53:40.0,3639,Harborside,40.7192517,-74.034234,3187,Warren St,40.7211236,-74.03805095,45091,Customer,1969,0
850,40:20.1,54:30.3,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,46527,Subscriber,1978,1
1387,41:42.9,04:50.4,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,29564,Customer,1969,0
554,03:29.7,12:44.4,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,45372,Subscriber,1996,1
98,07:49.9,09:28.2,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.7183552,-74.03891444,45091,Customer,1969,0
185,17:15.0,20:20.1,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,46527,Subscriber,1968,1
1081,22:59.7,41:01.5,3202,Newport PATH,40.7272235,-74.0337589,3273,Manila & 1st,40.72165072,-74.04288411,45345,Customer,1969,0
1175,37:39.7,57:14.8,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,45256,Customer,1969,0
348,42:53.0,48:41.5,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43230,Subscriber,1987,1
136,44:25.2,46:41.3,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46532,Customer,1969,0
628,50:32.6,01:01.0,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,45091,Customer,1969,0
899,00:36.1,15:35.8,3207,Oakland Ave,40.7376037,-74.0524783,3273,Manila & 1st,40.72165072,-74.04288411,40741,Customer,1969,0
1456,03:08.2,27:24.3,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,44920,Customer,1969,0
279,26:20.5,30:59.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,41369,Subscriber,1961,1
706,27:40.5,39:27.3,3638,Washington St,40.7242941,-74.0354826,3270,Jersey & 6th St,40.72528911,-74.04557168,44744,Customer,1969,0
193,34:28.0,37:41.3,3275,Columbus Drive,40.7183552,-74.03891444,3187,Warren St,40.7211236,-74.03805095,42219,Customer,1969,0
495,37:18.4,45:34.2,3187,Warren St,40.7211236,-74.03805095,3269,Brunswick & 6th,40.72601173,-74.05038893,25968,Customer,1969,0
572,48:00.5,57:32.7,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,44872,Subscriber,1977,1
597,48:09.4,58:07.3,3679,Bergen Ave,40.72210379,-74.071455,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,45372,Customer,1969,0
398,53:56.8,00:35.3,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42805,Subscriber,1972,2
1234,55:25.2,15:59.4,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,44920,Customer,1969,0
673,59:26.8,10:40.7,3202,Newport PATH,40.7272235,-74.0337589,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29564,Customer,1969,0
437,04:29.2,11:47.0,3212,Christ Hospital,40.73478582,-74.05044364,3640,Journal Square,40.73367,-74.0625,28583,Customer,1969,0
608,06:07.4,16:16.4,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,42117,Subscriber,1991,1
1292,08:15.2,29:47.5,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,28639,Customer,1969,0
273,17:36.7,22:09.8,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42582,Customer,1969,0
558,34:49.0,44:07.9,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,47019,Customer,1969,0
1436,40:33.8,04:30.7,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,41369,Subscriber,1961,1
439,48:16.2,55:35.4,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,45255,Customer,1969,0
1040,54:27.3,11:47.8,3203,Hamilton Park,40.72759597,-74.04424731,3225,Baldwin at Montgomery,40.7236589,-74.0641943,37735,Customer,1969,0
1138,07:06.8,26:05.7,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3195,Sip Ave,40.7308971,-74.06391263,45372,Customer,1969,0
262,14:50.3,19:13.0,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,42342,Subscriber,1987,1
1076,21:11.7,39:07.7,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.7127742,-74.0364857,42343,Customer,1969,0
400,22:01.1,28:42.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,43230,Subscriber,1987,1
4916,26:22.1,48:18.3,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,44920,Customer,1969,0
133,28:12.7,30:26.5,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3639,Harborside,40.7192517,-74.034234,46532,Customer,1969,0
1302,28:14.3,49:56.9,3196,Riverview Park,40.7443187,-74.0439909,3639,Harborside,40.7192517,-74.034234,28458,Subscriber,1991,1
1336,39:44.4,02:01.0,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,46926,Subscriber,1989,1
346,00:39.0,06:25.5,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,44185,Customer,1969,0
991,07:22.4,23:54.1,3211,Newark Ave,40.72152515,-74.04630454,3279,Dixon Mills,40.72163014,-74.04996783,25541,Subscriber,1977,1
917,08:43.7,24:00.8,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,42580,Subscriber,1969,1
192,13:56.8,17:09.0,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,45656,Subscriber,1989,1
284,15:37.1,20:22.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3203,Hamilton Park,40.72759597,-74.04424731,25968,Customer,1969,0
536,19:14.8,28:11.3,3276,Marin Light Rail,40.71458404,-74.04281706,3202,Newport PATH,40.7272235,-74.0337589,42342,Subscriber,1988,1
790,22:35.4,35:45.6,3194,McGinley Square,40.72533993,-74.06762213,3199,Newport Pkwy,40.7287448,-74.0321082,48298,Customer,1969,0
322,33:36.9,38:59.7,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42805,Customer,1969,0
524,40:45.0,49:29.6,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,39421,Customer,1969,0
587,42:49.6,52:37.1,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.71241882,-74.03852552,42485,Customer,1969,0
643,48:02.8,58:46.0,3273,Manila & 1st,40.72165072,-74.04288411,3272,Jersey & 3rd,40.72333159,-74.04595256,44968,Subscriber,1952,1
768,52:51.7,05:39.8,3187,Warren St,40.7211236,-74.03805095,3273,Manila & 1st,40.72165072,-74.04288411,30360,Subscriber,1982,1
188,53:07.1,56:15.6,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,45656,Subscriber,1989,1
141,55:15.5,57:36.6,3184,Paulus Hook,40.7141454,-74.0335519,3681,Grand St,40.71517768,-74.03768331,39421,Customer,1969,0
283,00:23.9,05:07.0,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,44872,Customer,1969,0
282,00:36.4,05:18.7,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,39685,Customer,1969,0
764,03:38.4,16:22.5,3209,Brunswick St,40.7241765,-74.0506564,3275,Columbus Drive,40.7183552,-74.03891444,28311,Customer,1969,0
383,20:49.8,27:12.8,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,25968,Subscriber,1985,1
2357,25:37.3,04:54.9,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,48298,Customer,1969,0
276,26:01.4,30:37.6,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,44920,Customer,1969,0
313,29:38.1,34:51.4,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46473,Subscriber,1988,1
1016,35:33.4,52:30.3,3194,McGinley Square,40.72533993,-74.06762213,3205,JC Medical Center,40.71653978,-74.04963791,43332,Customer,1969,0
429,42:12.0,49:21.2,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,42192,Customer,1969,0
369,43:08.6,49:18.3,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,40975,Customer,1969,0
1024,43:27.6,00:31.9,3214,Essex Light Rail,40.7127742,-74.0364857,3640,Journal Square,40.73367,-74.0625,43352,Subscriber,1992,2
926,43:39.8,59:06.3,3681,Grand St,40.71517768,-74.03768331,3269,Brunswick & 6th,40.72601173,-74.05038893,39342,Subscriber,1990,1
369,44:29.3,50:38.5,3203,Hamilton Park,40.72759597,-74.04424731,3185,City Hall,40.7177325,-74.043845,42580,Customer,1969,0
777,45:34.4,58:31.9,3185,City Hall,40.7177325,-74.043845,3268,Lafayette Park,40.71346383,-74.06285852,44664,Subscriber,1989,1
452,45:49.8,53:22.8,3275,Columbus Drive,40.7183552,-74.03891444,3199,Newport Pkwy,40.7287448,-74.0321082,45352,Customer,1969,0
764,51:58.2,04:43.1,3483,Montgomery St,40.71942,-74.05099,3270,Jersey & 6th St,40.72528911,-74.04557168,29095,Subscriber,1987,1
827,52:57.9,06:45.4,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,42526,Subscriber,1979,1
538,54:28.6,03:26.7,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,43332,Customer,1969,0
151,55:31.1,58:02.9,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42342,Customer,1969,0
2668,04:25.8,48:53.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3205,JC Medical Center,40.71653978,-74.04963791,43332,Customer,1969,0
257,06:04.3,10:22.2,3279,Dixon Mills,40.72163014,-74.04996783,3273,Manila & 1st,40.72165072,-74.04288411,25541,Subscriber,1968,2
214,10:24.6,13:58.8,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,42232,Subscriber,1989,1
602,11:09.3,21:11.5,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,42174,Customer,1969,0
410,12:47.6,19:37.6,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,48163,Subscriber,1987,1
746,17:44.8,30:10.9,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072,-74.04288411,45256,Customer,1969,0
839,22:39.6,36:38.7,3214,Essex Light Rail,40.7127742,-74.0364857,3199,Newport Pkwy,40.7287448,-74.0321082,39329,Customer,1969,0
743,25:55.3,38:18.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,44744,Customer,1969,0
386,30:22.2,36:48.6,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,42371,Customer,1969,0
470,33:15.1,41:05.7,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,33959,Subscriber,1982,1
766,37:21.3,50:07.9,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,31074,Customer,1969,0
492,49:03.1,57:15.5,3638,Washington St,40.7242941,-74.0354826,3214,Essex Light Rail,40.7127742,-74.0364857,38460,Subscriber,1996,1
952,50:00.3,05:52.9,3186,Grove St PATH,40.71958612,-74.04311746,3194,McGinley Square,40.72533993,-74.06762213,44744,Customer,1969,0
394,50:40.7,57:15.0,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,43332,Customer,1969,0
800,54:43.8,08:04.8,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,42232,Customer,1969,0
1202,02:41.9,22:44.0,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42805,Subscriber,1958,1
449,07:26.8,14:56.3,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,45582,Customer,1969,0
635,14:00.9,24:36.1,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42526,Subscriber,1990,1
521,18:28.9,27:10.3,3272,Jersey & 3rd,40.72333159,-74.04595256,3202,Newport PATH,40.7272235,-74.0337589,44968,Subscriber,1996,1
606,20:20.8,30:27.7,3202,Newport PATH,40.7272235,-74.0337589,3206,Hilltop,40.7311689,-74.0575736,42596,Subscriber,1990,1
249,23:14.5,27:23.5,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,28639,Customer,1969,0
224,24:37.9,28:22.3,3194,McGinley Square,40.72533993,-74.06762213,3678,Fairmount Ave,40.72572614,-74.07195926,44744,Customer,1969,0
172,25:39.7,28:31.8,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,25968,Subscriber,1977,1
711,31:13.6,43:04.7,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,45352,Subscriber,1958,1
445,31:44.2,39:10.0,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,42371,Customer,1969,0
702,36:14.1,47:56.7,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,42805,Subscriber,1979,1
1042,36:25.7,53:48.6,3185,City Hall,40.7177325,-74.043845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42580,Customer,1969,0
789,44:30.6,57:40.3,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48298,Customer,1969,0
867,49:18.2,03:45.6,3194,McGinley Square,40.72533993,-74.06762213,3203,Hamilton Park,40.72759597,-74.04424731,48163,Customer,1969,0
666,04:37.7,15:44.6,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,42526,Subscriber,1979,1
217,05:35.3,09:13.1,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,28583,Customer,1969,0
300,06:46.6,11:46.9,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,47019,Customer,1969,0
3177,13:06.0,06:03.7,3275,Columbus Drive,40.7183552,-74.03891444,3483,Montgomery St,40.71942,-74.05099,42174,Subscriber,1958,1
386,27:37.5,34:03.6,3187,Warren St,40.7211236,-74.03805095,3270,Jersey & 6th St,40.72528911,-74.04557168,42219,Customer,1969,0
514,36:23.6,44:58.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3202,Newport PATH,40.7272235,-74.0337589,46473,Subscriber,1988,1
362,41:10.9,47:13.2,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,44225,Customer,1969,0
702,47:54.9,59:37.0,3186,Grove St PATH,40.71958612,-74.04311746,3280,Astor Place,40.7192822,-74.07126188,48133,Customer,1969,0
752,48:40.1,01:13.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42354,Customer,1969,0
123,55:54.2,57:57.6,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,45340,Customer,1969,0
552,04:15.6,13:28.5,3202,Newport PATH,40.7272235,-74.0337589,3272,Jersey & 3rd,40.72333159,-74.04595256,44968,Subscriber,1996,1
629,19:25.9,29:55.4,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,43332,Customer,1969,0
541,20:57.6,29:59.0,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,42526,Customer,1969,0
5335,30:56.0,59:51.5,3270,Jersey & 6th St,40.72528911,-74.04557168,3278,Monmouth and 6th,40.72568548,-74.04879034,42219,Customer,1969,0
442,35:35.8,42:58.4,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3213,Van Vorst Park,40.71848892,-74.04772663,33008,Subscriber,1986,1
74,59:27.0,00:41.1,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,49467,Subscriber,1984,1
816,01:18.5,14:54.7,3275,Columbus Drive,40.7183552,-74.03891444,3225,Baldwin at Montgomery,40.7236589,-74.0641943,28311,Subscriber,1984,1
1724,07:03.4,35:47.7,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,37735,Customer,1998,1
1549,29:07.0,54:56.2,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,28012,Customer,1969,0
442,32:16.2,39:38.9,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,44723,Customer,1969,0
1338,02:04.3,24:22.5,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,37735,Customer,1998,1
320,21:41.1,27:01.8,3195,Sip Ave,40.7308971,-74.06391263,3201,Dey St,40.737711,-74.066921,45372,Subscriber,1975,1
141,01:53.2,04:14.9,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,42232,Subscriber,1989,2
639,27:29.0,38:08.9,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,31074,Customer,1969,0
102,06:07.9,07:50.9,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,46530,Customer,1969,0
412,16:06.7,22:59.3,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,45091,Customer,1969,0
648,20:38.3,31:26.5,3220,5 Corners Library,40.73496102,-74.05950308,3194,McGinley Square,40.72533993,-74.06762213,28186,Customer,1969,0
694,51:14.7,02:48.7,3681,Grand St,40.71517768,-74.03768331,3269,Brunswick & 6th,40.72601173,-74.05038893,42805,Subscriber,1990,1
270,01:35.9,06:06.2,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,28012,Customer,1969,0
730,12:05.4,24:16.2,3186,Grove St PATH,40.71958612,-74.04311746,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42779,Customer,1969,0
397,32:13.0,38:50.7,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42526,Customer,1969,0
202,44:50.8,48:13.3,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,44452,Customer,1969,0
334,45:30.0,51:04.2,3211,Newark Ave,40.72152515,-74.04630454,3638,Washington St,40.7242941,-74.0354826,42371,Customer,1969,0
389,47:53.9,54:22.9,3276,Marin Light Rail,40.71458404,-74.04281706,3638,Washington St,40.7242941,-74.0354826,40975,Customer,1969,0
375,52:14.2,58:29.9,3207,Oakland Ave,40.7376037,-74.0524783,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42250,Subscriber,1982,1
467,54:04.5,01:51.7,3268,Lafayette Park,40.71346383,-74.06285852,3483,Montgomery St,40.71942,-74.05099,44664,Subscriber,1989,1
375,55:33.7,01:49.5,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,44388,Customer,1969,0
317,05:13.5,10:31.3,3270,Jersey & 6th St,40.72528911,-74.04557168,3205,JC Medical Center,40.71653978,-74.04963791,29095,Customer,1969,0
282,10:17.7,14:59.7,3184,Paulus Hook,40.7141454,-74.0335519,3275,Columbus Drive,40.7183552,-74.03891444,46929,Customer,1969,0
693,17:29.8,29:03.3,3268,Lafayette Park,40.71346383,-74.06285852,3184,Paulus Hook,40.7141454,-74.0335519,47256,Customer,1969,0
